CarDetect_160939805_04030.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บท651,ภูเก็ต,,
CarDetect_125746475_00126.jpg,รถกระบะมีหลังคา,ขาว,Mitsubishi,พื้นแดง,ก5678,ภูเก็ต,,
CarDetect_154104759_03473.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,ณษ3929,กรุงเทพมหานคร,,
CarDetect_130015943_00175.jpg,รถกระบะมีหลังคาสูง,ขาว,Isuzu,พื้นขาวอักษรเขียว,1ฒถ4093,กรุงเทพมหานคร,,
CarDetect_132630303_00698.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,312232,ภูเก็ต,,
CarDetect_145615439_02562.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กบ8461,ภูเก็ต,,
CarDetect_153128523_03279.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กน4920,ภูเก็ต,,
CarDetect_151713327_02997.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กม1157,ภูเก็ต,,
CarDetect_172104244_05508.jpg,ไม่เอา,ขาว,Hino,พื้นขาวอักษรดำ,824668,สุราษฎร์ธานี,,
CarDetect_154448436_03545.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1008,ภูเก็ต,,
CarDetect_132833382_00738.jpg,ไม่เอา,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,-,ภูเก็ต,,
CarDetect_133734397_00950.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,808677,ภูเก็ต,,
CarDetect_164720260_04799.jpg,รถกระบะมีหลังคา,ฟ้า,Isuzu,พื้นขาวอักษรเขียว,บจ8482,ภูเก็ต,,
CarDetect_125307728_00015.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรเขียว,บน2183,ภูเก็ต,,
CarDetect_172227493_05547.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กม8500,ภูเก็ต,,
CarDetect_172050330_05502.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2429,ภูเก็ต,,
CarDetect_130044908_00184.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บน9476,ภูเก็ต,,
CarDetect_172616473_05636.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กค5339,หนองบัวลำภู,,
CarDetect_150508944_02738.jpg,รถกระบะไม่มีหลังคา,ฟ้า,Isuzu,พื้นขาวอักษรเขียว,บฉ2942,ภูเก็ต,,
CarDetect_173401906_05813.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นกราฟิก,บบ1616,ภูเก็ต,,
CarDetect_141938356_01829.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,-,ไม่เห็นป้าย,,
CarDetect_150727920_02780.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บบ5861,ภูเก็ต,,
CarDetect_152353576_03132.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,-,ไม่เห็นป้าย,,
CarDetect_153428569_03339.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,312703,ภูเก็ต,,
CarDetect_165743416_05016.jpg,รถเก๋งแวน,เทา,Chevrolet,พื้นขาวอักษรดำ,กพ7617,ภูเก็ต,,
CarDetect_130014171_00174.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,6กฆ4280,กรุงเทพมหานคร,,
CarDetect_171325307_05328.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรเขียว,บน7295,ภูเก็ต,,
CarDetect_173718381_05883.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กล9732,ภูเก็ต,,
CarDetect_150908968_02835.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บท7674,กระบี่,,
CarDetect_172048756_05501.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กง1592,อุทัยธานี,,
CarDetect_153751560_03409.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กม4940,ภูเก็ต,,
CarDetect_145231263_02488.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,4กร6292,กรุงเทพมหานคร,,
CarDetect_134651210_01144.jpg,รถเก๋ง,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กบ1362,ภูเก็ต,,
CarDetect_134753445_01167.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,312136,ภูเก็ต,,
CarDetect_145136631_02467.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,กอ4388,ภูเก็ต,,
CarDetect_141902557_01818.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บบ5257,ภูเก็ต,,
CarDetect_151856732_03035.jpg,ไม่เอา,ดำ,Mitsubishi,พื้นเขียวอักษรสีขาว/ดำ,ณข56,พังงา,,
CarDetect_145121617_02464.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,305586,ภูเก็ต,,
CarDetect_132937721_00764.jpg,รถกระบะมีหลังคาสูง,ดำ,Isuzu,พื้นขาวอักษรดำ,นข6646,ภูเก็ต,,
CarDetect_125833314_00141.jpg,รถเก๋ง,ดำ,Honda,พื้นเขียวอักษรสีขาว/ดำ,ณข1414,ภูเก็ต,,
CarDetect_132013565_00561.jpg,รถบรรทุก,น้ำเงิน,Isuzu,พื้นขาวอักษรดำ,805308,ภูเก็ต,,
CarDetect_141502406_01734.jpg,รถเก๋ง,ดำ,BMW,พื้นขาวอักษรดำ,5กม5525,กรุงเทพมหานคร,,
CarDetect_134007961_01007.jpg,รถกระบะมีหลังคาสูง,อื่นๆ,Isuzu,พื้นขาวอักษรเขียว,ตม8484,กรุงเทพมหานคร,,
CarDetect_152812122_03213.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กษ3358,ภูเก็ต,,
CarDetect_14360923_02181.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บน4943,ภูเก็ต,,
CarDetect_171930512_05466.jpg,รถกระบะมีหลังคาสูง,ขาว, Suzuki,พื้นขาวอักษรเขียว,-,ไม่เห็นป้าย,,
CarDetect_161000580_04034.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,2ฒฆ9783,กรุงเทพมหานคร,,
CarDetect_163527914_04541.jpg,รถเก๋ง,ฟ้า,Honda,พื้นขาวอักษรดำ,กฉ5699,ภูเก็ต,,
CarDetect_132307266_00629.jpg,ไม่เอา,เทา,Toyota,พื้นขาวอักษรดำ,กธ6705,ภูเก็ต,,
CarDetect_173227290_05775.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4237,ภูเก็ต,,
CarDetect_163617126_04562.jpg,รถเก๋งแวน,บรอนซ์ทอง,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1775,ภูเก็ต,,
CarDetect_144632692_02371.jpg,รถเก๋ง,บรอนซ์เงิน,BMW,พื้นกราฟิก,กฉ7722,ภูเก็ต,,
CarDetect_164100686_04655.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กว3847,ภูเก็ต,,
CarDetect_132027495_00567.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,4กด1870,กรุงเทพมหานคร,,
CarDetect_134816389_01175.jpg,รถกระบะไม่มีหลังคา,ฟ้า,Isuzu,พื้นขาวอักษรดำ,ป1551,ภูเก็ต,,
CarDetect_130445444_00260.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข2112,ภูเก็ต,,
CarDetect_161530324_04160.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กม7325,สุราษฎร์ธานี,,
CarDetect_154727729_03588.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กท7639,ภูเก็ต,,
CarDetect_150512105_02740.jpg,รถเก๋ง,ดำ,Toyota,พื้นแดง,ก3897,ภูเก็ต,,
CarDetect_162406653_04326.jpg,ไม่เอา,เทา,Mercedes-benz,พื้นขาวอักษรดำ,4กฎ8903,กรุงเทพมหานคร,,
CarDetect_16264859_04359.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บบ3243,ภูเก็ต,,
CarDetect_12524598_00009.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กษ9851,ภูเก็ต,,
CarDetect_164356280_04719.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรดำ,กษ2768,ภูเก็ต,,
CarDetect_154129744_03480.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,-,ภูเก็ต,,
CarDetect_164450227_04739.jpg,ไม่เอา,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กว6256,ภูเก็ต,,
CarDetect_142854399_02034.jpg,ไม่เอา,เทา,Honda,พื้นขาวอักษรดำ,กบ3142,ภูเก็ต,,
CarDetect_161836464_04218.jpg,รถเก๋ง,แดง,Mazda,พื้นขาวอักษรดำ,กษ7370,ภูเก็ต,,
CarDetect_155254358_03704.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,ฒง3516,กรุงเทพมหานคร,,
CarDetect_135721315_01361.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,ชท986,กรุงเทพมหานคร,,
CarDetect_132244275_00614.jpg,รถเก๋ง,ดำ,Honda,พื้นเขียวอักษรสีขาว/ดำ,ณข1704,ภูเก็ต,,
CarDetect_173006685_05721.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กท948,ตรัง,,
CarDetect_135011167_01213.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรเขียว,บบ7114,ภูเก็ต,,
CarDetect_144907432_02417.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข776,ภูเก็ต,,
CarDetect_140152596_01453.jpg,รถตู้,ขาว,Volkswagen,พื้นขาวอักษรดำ,นข5445,ภูเก็ต,,
CarDetect_140219932_01466.jpg,รถเก๋ง,ฟ้า,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3316,ภูเก็ต,,
CarDetect_145912424_02619.jpg,รถกระบะมีหลังคาสูง,ขาว, Suzuki,พื้นขาวอักษรดำ,นข8235,ภูเก็ต,,
CarDetect_140330765_01497.jpg,รถกระบะไม่มีหลังคา,เทา,Isuzu,พื้นขาวอักษรดำ,กอ9093,ภูเก็ต,,
CarDetect_152225988_03099.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,5กจ1156,กรุงเทพมหานคร,,
CarDetect_131411534_00445.jpg,รถกระบะไม่มีหลังคา,ส้ม,Ford,พื้นขาวอักษรดำ,กร3914,ภูเก็ต,,
CarDetect_143741237_02207.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,ผค6160,นครปฐม,,
CarDetect_142744424_02009.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บต7390,ภูเก็ต,,
CarDetect_132143256_00593.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,ฌฌ8284,กรุงเทพมหานคร,,
CarDetect_170020460_05063.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นกราฟิก,ฎล6969,กรุงเทพมหานคร,,
CarDetect_135430133_01298.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,ญฬ3638,กรุงเทพมหานคร,,
CarDetect_160154220_03881.jpg,รถเก๋ง,เขียว,Nissan,พื้นขาวอักษรดำ,กพ4196,ภูเก็ต,,
CarDetect_162723263_04374.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,300229,พัทลุง,,
CarDetect_153253728_03310.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กร4033,ภูเก็ต,,
CarDetect_1429088_02042.jpg,รถอื่นๆ,อื่นๆ,Toyota,พื้นเหลืองอักษรดำ,ทข354,ภูเก็ต,,
CarDetect_165430467_04945.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กษ894,ภูเก็ต,,
CarDetect_133515805_00904.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข2182,ภูเก็ต,,
CarDetect_143108600_02100.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,กล64,ภูเก็ต,,
CarDetect_161422788_04140.jpg,รถเก๋ง,บรอนซ์ทอง,Honda,พื้นเขียวอักษรสีขาว/ดำ,ฌข2469,ภูเก็ต,,
CarDetect_171642895_05404.jpg,รถบรรทุก,ขาว,Toyota,พื้นขาวอักษรเขียว,บธ7999,ภูเก็ต,,
CarDetect_13053475_00274.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กพ9528,ภูเก็ต,,
CarDetect_14541227_02520.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กว6797,ภูเก็ต,,
CarDetect_172936280_05712.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Isuzu,พื้นเขียวอักษรสีขาว/ดำ,-,ไม่เห็นป้าย,,
CarDetect_155328391_03717.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บห1568,นครศรีธรรมราช,,
CarDetect_171702656_05411.jpg,ไม่เอา,ขาว,Hino,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_140754756_01589.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กล6204,สุราษฎร์ธานี,,
CarDetect_160101340_03865.jpg,รถเก๋งแวน,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรดำ,กษ6210,ภูเก็ต,,
CarDetect_151129471_02876.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฌฉ6876,กรุงเทพมหานคร,,
CarDetect_15161977_02981.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กธ3280,สุราษฎร์ธานี,,
CarDetect_145606845_02558.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บท4532,ภูเก็ต,,
CarDetect_135829691_01386.jpg,รถเก๋ง,ดำ,Toyota,พื้นแดง,ก4042,ภูเก็ต,,
CarDetect_172755524_05666.jpg,ไม่เอา,ดำ,Honda,พื้นขาวอักษรดำ,กษ7422,ภูเก็ต,,
CarDetect_130435190_00257.jpg,รถเก๋งแวน,ขาว,Isuzu,พื้นเขียวอักษรสีขาว/ดำ,ณข1035,ภูเก็ต,,
CarDetect_150654511_02767.jpg,รถเก๋งแวน,ดำ,Honda,พื้นขาวอักษรดำ,กท6375,ภูเก็ต,,
CarDetect_170603863_05188.jpg,รถกระบะไม่มีหลังคา,ดำ,Isuzu,พื้นขาวอักษรเขียว,1ฒบ5526,กรุงเทพมหานคร,,
CarDetect_164711483_04795.jpg,ไม่เอา,ดำ,Mitsubishi,พื้นแดง,-,ไม่เห็นป้าย,,
CarDetect_140803298_01594.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307626,ภูเก็ต,,
CarDetect_132331290_00644.jpg,รถเก๋งแวน,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กธ317,ภูเก็ต,,
CarDetect_162431268_04331.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บธ2237,ภูเก็ต,,
CarDetect_152310370_03112.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,2ฒฉ9550,กรุงเทพมหานคร,,
CarDetect_133059806_00801.jpg,รถกระบะมีหลังคาสูง,ขาว,Mitsubishi,พื้นขาวอักษรเขียว,บบ3708,ภูเก็ต,,
CarDetect_132044463_00574.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,309600,ภูเก็ต,,
CarDetect_131409331_00444.jpg,รถกระบะไม่มีหลังคา,น้ำเงิน,Ford,พื้นขาวอักษรเขียว,บฉ6701,พังงา,,
CarDetect_160158835_03882.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,ฒส3949,กรุงเทพมหานคร,,
CarDetect_154832758_03609.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,5กฒ6741,กรุงเทพมหานคร,,
CarDetect_141958162_01837.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,311250,ภูเก็ต,,
CarDetect_130133322_00205.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข326,ภูเก็ต,,
CarDetect_140700936_01563.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,809339,ภูเก็ต,,
CarDetect_161644493_04186.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,-,ภูเก็ต,,
CarDetect_154648341_03576.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บบ1463,ภูเก็ต,,
CarDetect_145143477_02471.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,810081,ภูเก็ต,,
CarDetect_172042657_05497.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กร3083,ภูเก็ต,,
CarDetect_14271564_01999.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,4กข1262,กรุงเทพมหานคร,,
CarDetect_174355898_06007.jpg,รถเก๋ง,เทา,Toyota,พื้นขาวอักษรดำ,กบ2795,ภูเก็ต,,
CarDetect_153239526_03307.jpg,ไม่เอา,แดง,Toyota,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_1305201_00268.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,2ฒง551,กรุงเทพมหานคร,,
CarDetect_154442778_03541.jpg,รถกระบะไม่มีหลังคา,ส้ม,Ford,พื้นขาวอักษรดำ,กต483,ตรัง,,
CarDetect_153945561_03439.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,6กส9805,กรุงเทพมหานคร,,
CarDetect_13310897_00804.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บบ4352,ภูเก็ต,,
CarDetect_172436483_05593.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กย2705,ภูเก็ต,,
CarDetect_1302422_00220.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บบ2656,ภูเก็ต,,
CarDetect_170222464_05103.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บน5000,ภูเก็ต,,
CarDetect_151930304_03049.jpg,รถเก๋งแวน,ดำ,Chevrolet,พื้นขาวอักษรดำ,3กผ656,กรุงเทพมหานคร,,
CarDetect_140604179_01543.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บห8257,สุราษฎร์ธานี,,
CarDetect_142912817_02045.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,5กส9136,กรุงเทพมหานคร,,
CarDetect_172047873_05500.jpg,รถเก๋ง,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรดำ,ชษ9587,กรุงเทพมหานคร,,
CarDetect_143023824_02081.jpg,รถเก๋ง,แดง,Honda,พื้นขาวอักษรดำ,กอ1936,สงขลา,,
CarDetect_142105955_01864.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กย201,ภูเก็ต,,
CarDetect_154304540_03509.jpg,ไม่เอา,ดำ,Toyota,พื้นขาวอักษรเขียว,บท9246,ภูเก็ต,,
CarDetect_125347149_00030.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,312093,ภูเก็ต,,
CarDetect_152621766_03170.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,304183,ภูเก็ต,,
CarDetect_171153493_05301.jpg,รถเก๋ง,ขาว,Ford,พื้นขาวอักษรดำ,กพ2854,ภูเก็ต,,
CarDetect_152227604_03100.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข810,ภูเก็ต,,
CarDetect_135141525_01244.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กว2174,ภูเก็ต,,
CarDetect_142139801_01875.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กย7090,ภูเก็ต,,
CarDetect_141430419_01718.jpg,รถเก๋งแวน,น้ำเงิน,Ford,พื้นแดง,ก7847,ภูเก็ต,,
CarDetect_132503868_00668.jpg,ไม่เอา,ดำ,BMW,พื้นขาวอักษรดำ,-,ภูเก็ต,,
CarDetect_163647299_04568.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,นข7759,ภูเก็ต,,
CarDetect_144127820_02279.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,521431,กรุงเทพมหานคร,,
CarDetect_130845202_00341.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,306218,ภูเก็ต,,
CarDetect_164416429_04725.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กบ8664,ภูเก็ต,,
CarDetect_151138742_02883.jpg,รถเก๋ง,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3744,ภูเก็ต,,
CarDetect_164348866_04717.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บธ5963,ภูเก็ต,,
CarDetect_130834215_00337.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กบ7847,ภูเก็ต,,
CarDetect_133715795_00945.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บฉ9055,ภูเก็ต,,
CarDetect_132933532_00761.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กม1976,ภูเก็ต,,
CarDetect_155512201_03746.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กอ4839,ภูเก็ต,,
CarDetect_141204624_01673.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กท3235,ภูเก็ต,,
CarDetect_161228238_04089.jpg,รถบรรทุก,ขาว,Isuzu,พื้นเหลืองอักษรดำ,701374,ภูเก็ต,,
CarDetect_130957736_00366.jpg,รถจักรยานยนต์,แดง,Unknown,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_162543453_04344.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นแดง,ก5289,พังงา,,
CarDetect_133459764_00896.jpg,รถกระบะไม่มีหลังคา,เทา,Isuzu,พื้นขาวอักษรเขียว,บบ3970,ภูเก็ต,,
CarDetect_162825462_04400.jpg,รถเก๋ง,บรอนซ์เงิน,Mercedes-benz,พื้นกราฟิก,5กภ9119,กรุงเทพมหานคร,,
CarDetect_130443770_00259.jpg,รถเก๋ง,ขาว,Honda,พื้นกราฟิก,กล8753,ภูเก็ต,,
CarDetect_172543672_05622.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข1192,ภูเก็ต,,
CarDetect_140107762_01441.jpg,รถบรรทุก,ขาว,Toyota,พื้นเหลืองอักษรดำ,700786,ภูเก็ต,,
CarDetect_164701488_04790.jpg,รถบรรทุก,ฟ้า,Isuzu,พื้นขาวอักษรเขียว,ล9548,กรุงเทพมหานคร,,
CarDetect_134107149_01029.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,300365,พังงา,,
CarDetect_154716740_03584.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรดำ,1กส2480,กรุงเทพมหานคร,,
CarDetect_163311238_04501.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,กล5070,ภูเก็ต,,
CarDetect_163411114_04517.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กม5852,ภูเก็ต,,
CarDetect_1340337_01018.jpg,รถกระบะไม่มีหลังคา,ขาว,Mazda,พื้นขาวอักษรดำ,กม4071,ภูเก็ต,,
CarDetect_164007462_04634.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,ฒฮ8451,กรุงเทพมหานคร,,
CarDetect_173114251_05745.jpg,รถกระบะไม่มีหลังคา,เทา,Mitsubishi,พื้นขาวอักษรเขียว,ผจ1680,อุดรธานี,,
CarDetect_165156884_04906.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรเขียว,ตศ8441,กรุงเทพมหานคร,,
CarDetect_163556699_04550.jpg,รถบรรทุก,ฟ้า,Unknown,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_131233369_00418.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กก401,ภูเก็ต,,
CarDetect_161458794_04155.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,809274,ภูเก็ต,,
CarDetect_135106802_01234.jpg,รถเก๋ง,ดำ, Suzuki,พื้นขาวอักษรดำ,กอ2419,ภูเก็ต,,
CarDetect_143233605_02125.jpg,รถตู้,ดำ,Toyota,พื้นเหลืองอักษรดำ,308536,ภูเก็ต,,
CarDetect_131824684_00530.jpg,รถกระบะมีหลังคาสูง,ขาว,Toyota,พื้นขาวอักษรเขียว,ฒน9556,กรุงเทพมหานคร,,
CarDetect_1439514_02259.jpg,รถกระบะมีหลังคาสูง,ขาว,Isuzu,พื้นขาวอักษรเขียว,1ฒว1686,กรุงเทพมหานคร,,
CarDetect_171010906_05264.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,2ฒฉ3451,กรุงเทพมหานคร,,
CarDetect_144403833_02321.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,312246,ภูเก็ต,,
CarDetect_151448669_02942.jpg,รถเก๋ง,ขาว,Nissan,พื้นกราฟิก,2กค6262,กรุงเทพมหานคร,,
CarDetect_16071448_03977.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กค8952,พังงา,,
